missed_payments,transaction_dayofweek,age,monthly_income,purchase_amount,repayment_delay_days,debt_to_income_ratio,employment_type_Salaried,employment_type_Self-Employed,employment_type_Student,employment_type_Unemployed,product_category_Beauty,product_category_Electronics,product_category_Fashion,product_category_Home,product_category_Sports,default_flag
0,3,37,59767.25,2791.69,3,0.0467093600592297,1,0,0,0,1,0,0,0,0,0
1,6,35,6370.24,1092.15,17,0.1714456598181544,0,0,0,1,1,0,0,0,0,0
0,4,38,22584.19,5000.0,0,0.2213938157622655,0,0,1,0,0,1,0,0,0,0
1,3,38,77139.08,5000.0,13,0.0648179884955848,0,1,0,0,0,0,0,0,1,0
1,1,59,14421.69,3919.52,10,0.2717795209854046,0,0,0,1,0,0,1,0,0,0
0,5,40,20269.58,2272.2,1,0.1120990173452039,0,0,1,0,0,1,0,0,0,1
0,5,29,22995.31,5000.0,2,0.2174356423114104,0,0,1,0,0,0,0,0,1,0
2,0,26,59036.47,5000.0,11,0.0846934107001993,1,0,0,0,0,0,0,0,1,1
0,4,59,9350.48,4049.62,0,0.4330922048921553,0,0,1,0,0,0,1,0,0,1
1,6,33,10508.8,3766.51,16,0.3584148523142509,0,0,1,0,1,0,0,0,0,0
1,6,34,34277.29,5000.0,9,0.1458691746051102,1,0,0,0,0,1,0,0,0,0
2,1,46,63392.67,5000.0,20,0.078873472279997,0,1,0,0,1,0,0,0,0,1
0,4,22,34073.94,5000.0,1,0.1467397078236329,0,1,0,0,0,1,0,0,0,0
1,1,21,53196.12,5000.0,6,0.0939918174483402,1,0,0,0,0,0,0,0,1,1
1,5,36,7850.47,3744.43,14,0.4769688948559767,0,0,0,1,0,0,0,0,1,0
0,3,44,39545.29,5000.0,0,0.1264373077046596,1,0,0,0,0,0,0,1,0,0
1,1,51,20375.92,5000.0,16,0.2453876929238042,0,0,1,0,0,0,1,0,0,0
1,1,49,15580.92,3541.46,5,0.227294665526811,0,0,0,1,0,0,0,1,0,1
2,5,19,6764.91,3169.79,6,0.4685635137791929,0,0,0,1,0,0,0,0,1,0
2,1,32,12879.28,4639.94,20,0.360263927797206,0,0,1,0,1,0,0,0,0,1
1,3,36,49706.48,5000.0,11,0.1005905065094128,1,0,0,0,0,0,0,1,0,0
0,2,42,7629.88,3111.18,1,0.407762638468757,0,0,0,1,0,0,1,0,0,1
1,5,58,88811.42,5000.0,9,0.0562990660435335,0,1,0,0,0,0,0,0,1,0
1,0,31,116605.74,5000.0,14,0.0428795357758546,0,1,0,0,1,0,0,0,0,0
3,3,45,62041.19,5000.0,20,0.0805916198577106,0,1,0,0,1,0,0,0,0,1
1,4,58,9700.1,2204.72,7,0.227288378470325,0,0,0,1,0,0,1,0,0,0
3,0,29,61730.95,5000.0,12,0.0809966475487579,0,1,0,0,1,0,0,0,0,0
3,4,56,91324.83,5000.0,19,0.0547496228572229,0,1,0,0,0,0,1,0,0,1
0,5,55,22935.28,5000.0,3,0.2180047507595285,0,0,1,0,1,0,0,0,0,0
0,5,28,20003.35,5000.0,0,0.2499581320128878,0,1,0,0,0,1,0,0,0,0
1,5,18,52458.54,5000.0,24,0.095313365564501,0,1,0,0,0,0,1,0,0,1
0,4,26,22399.73,5000.0,0,0.2232169762760533,0,0,1,0,0,0,0,0,1,1
4,1,43,120944.72,5000.0,19,0.0413412011702536,0,1,0,0,0,0,1,0,0,1
5,2,39,56728.78,5000.0,10,0.088138683750999,0,1,0,0,1,0,0,0,0,0
0,0,21,6646.29,1552.17,0,0.2335393129099091,0,0,0,1,0,1,0,0,0,1
0,0,36,38314.71,5000.0,2,0.1304981820298261,1,0,0,0,0,0,0,0,1,0
2,5,59,11841.36,5000.0,19,0.4222487957464345,0,0,0,1,0,1,0,0,0,1
2,0,32,62391.99,5000.0,16,0.0801384921365707,1,0,0,0,0,0,1,0,0,1
0,6,58,74285.17,5000.0,1,0.0673081854695897,1,0,0,0,1,0,0,0,0,0
3,5,59,66294.36,5000.0,17,0.0754211972179835,0,1,0,0,0,1,0,0,0,1
2,0,43,41334.19,5000.0,15,0.1209652348334393,1,0,0,0,0,0,1,0,0,0
0,2,44,31940.56,3942.07,4,0.123418938177665,0,0,1,0,1,0,0,0,0,1
3,4,47,30257.91,5000.0,9,0.1652460464057167,0,0,1,0,0,0,0,0,1,1
1,0,36,13209.51,146.53,8,0.0110927657422569,0,0,0,1,0,0,0,1,0,0
2,0,53,15314.21,5000.0,19,0.326494151510264,0,0,0,1,0,0,0,0,1,1
1,3,39,5000.0,1829.98,7,0.365996,0,0,0,1,1,0,0,0,0,0
1,4,37,8259.79,1835.99,9,0.2222804696003167,0,0,0,1,0,0,0,1,0,0
0,5,56,97029.66,5000.0,0,0.0515306350656077,0,1,0,0,0,0,1,0,0,0
2,0,24,8304.74,1241.7,16,0.149517022808661,0,0,0,1,0,0,0,0,1,1
1,1,26,57201.15,5000.0,21,0.0874108300270186,1,0,0,0,1,0,0,0,0,1
3,4,28,44768.32,5000.0,16,0.1116861208997791,1,0,0,0,0,0,0,0,1,1
0,5,34,5000.0,1781.39,2,0.356278,0,0,0,1,0,0,0,1,0,0
1,4,18,11398.02,2054.17,2,0.1802216525326328,0,0,1,0,0,0,0,1,0,0
0,4,32,5000.0,1391.45,3,0.27829,0,0,0,1,0,0,0,0,1,1
0,6,53,10135.12,3152.46,0,0.3110431844911555,0,0,1,0,0,1,0,0,0,0
0,1,32,39331.7,5000.0,4,0.1271239229425629,0,1,0,0,0,0,1,0,0,1
1,3,45,7270.9,2014.3,14,0.2770358552586337,0,0,1,0,0,0,0,1,0,1
3,1,33,13717.93,3763.1,10,0.2743198135578764,0,0,1,0,0,0,0,1,0,1
0,3,26,49111.83,5000.0,0,0.1018084644779068,0,1,0,0,0,0,0,0,1,0
0,3,25,70531.49,5000.0,5,0.070890321472012,1,0,0,0,0,0,0,1,0,0
0,0,29,10535.51,2761.6,2,0.2621230486231801,0,0,0,1,1,0,0,0,0,0
2,3,45,13528.04,1896.39,11,0.1401821697747789,0,0,0,1,1,0,0,0,0,0
0,5,20,25623.6,5000.0,2,0.1951326121231989,1,0,0,0,1,0,0,0,0,0
1,6,42,29804.77,5000.0,3,0.1677583822992091,1,0,0,0,0,1,0,0,0,1
1,2,56,18681.56,5000.0,12,0.2676436014979477,0,0,0,1,0,0,0,0,1,1
0,0,44,15456.31,4378.72,1,0.2832965953710815,0,0,1,0,0,1,0,0,0,1
0,0,19,5942.58,2824.32,0,0.475268317801359,0,0,0,1,0,0,0,1,0,0
0,4,19,47764.26,5000.0,2,0.1046807801481693,0,1,0,0,0,0,1,0,0,1
1,4,21,22279.74,4900.0,11,0.2199307532314111,1,0,0,0,0,0,1,0,0,1
1,4,36,14027.03,1830.49,14,0.1304973326498909,0,0,1,0,0,1,0,0,0,0
1,5,24,6638.04,760.38,11,0.1145488728600611,0,0,1,0,0,0,0,1,0,0
2,4,23,13470.97,4730.73,12,0.3511796106739158,0,0,1,0,1,0,0,0,0,1
2,0,37,65089.12,5000.0,14,0.0768177538734584,0,1,0,0,0,1,0,0,0,1
1,3,54,76615.78,5000.0,9,0.0652607073895221,0,1,0,0,0,0,0,0,1,0
1,5,20,7190.19,658.23,18,0.0915455641645074,0,0,0,1,0,0,0,0,1,0
0,2,27,60368.75,5000.0,0,0.0828243089346723,0,1,0,0,1,0,0,0,0,0
0,5,55,13633.79,2349.07,0,0.1722976516434535,0,0,1,0,0,0,0,0,1,0
0,4,43,15675.36,5000.0,3,0.3189719406763225,0,0,0,1,0,0,0,0,1,0
0,4,19,57340.03,5000.0,0,0.087199117265896,1,0,0,0,0,1,0,0,0,0
2,2,48,25740.67,5000.0,17,0.1942451381413149,0,0,1,0,0,0,0,0,1,0
0,6,26,20968.29,5000.0,1,0.2384553056067042,0,0,1,0,0,0,0,0,1,1
0,5,38,15375.69,2853.07,2,0.185557201010166,0,0,1,0,0,0,0,0,1,0
1,5,43,73398.02,5000.0,8,0.0681217286242871,1,0,0,0,0,1,0,0,0,0
2,3,21,55528.34,5000.0,17,0.0900441108090031,0,1,0,0,0,0,0,0,1,0
1,2,55,13846.33,5000.0,15,0.3611065170337555,0,0,1,0,0,0,0,1,0,0
0,0,38,23061.6,5000.0,5,0.2168106289242723,0,1,0,0,0,0,1,0,0,0
1,0,57,8064.93,296.98,4,0.0368236302112975,0,0,1,0,0,0,1,0,0,1
1,1,55,13883.24,5000.0,12,0.3601464787758477,0,0,1,0,0,0,0,0,1,1
1,1,31,5740.19,1327.92,13,0.2313372902290691,0,0,0,1,1,0,0,0,0,0
1,5,45,10999.05,5000.0,11,0.4545847141344025,0,0,0,1,1,0,0,0,0,0
1,1,20,9611.29,1121.58,13,0.1166940129784867,0,0,0,1,0,0,1,0,0,1
1,3,49,55771.09,5000.0,12,0.0896521835954793,1,0,0,0,0,1,0,0,0,1
1,4,27,14103.3,1259.05,18,0.0892734324590698,0,0,1,0,0,0,0,1,0,1
0,3,50,5068.07,1175.3,0,0.2319028742696924,0,0,0,1,0,0,0,1,0,0
1,4,27,13408.31,5000.0,27,0.3729030727959004,0,0,1,0,0,0,0,1,0,1
1,5,25,70020.2,5000.0,8,0.0714079651300624,0,1,0,0,1,0,0,0,0,0
1,1,37,18673.33,5000.0,11,0.267761561542585,0,0,1,0,0,1,0,0,0,1
1,6,53,16210.09,5000.0,16,0.308449860549818,0,0,1,0,0,1,0,0,0,1
1,1,56,91360.99,5000.0,16,0.0547279533639029,0,1,0,0,0,1,0,0,0,1
0,0,26,49157.6,5000.0,1,0.1017136719449281,1,0,0,0,0,0,1,0,0,0
0,5,31,50337.84,5000.0,1,0.0993288547939283,1,0,0,0,0,0,1,0,0,0
0,1,53,16330.28,3168.39,3,0.1940193309606448,0,0,1,0,0,0,0,1,0,1
1,0,41,72447.46,5000.0,6,0.0690155320835264,0,1,0,0,1,0,0,0,0,0
1,0,31,18550.32,5000.0,8,0.2695371292786324,0,0,1,0,0,0,1,0,0,0
0,5,54,82022.28,5000.0,2,0.0609590467370573,1,0,0,0,0,0,0,1,0,0
0,5,49,91912.42,5000.0,1,0.0543996121525252,0,1,0,0,0,1,0,0,0,0
2,0,35,65756.54,5000.0,17,0.0760380640465572,1,0,0,0,0,0,0,1,0,1
0,4,53,11955.94,3604.53,2,0.301484450407078,0,0,0,1,1,0,0,0,0,0
1,0,53,67996.16,5000.0,0,0.073533564248334,1,0,0,0,0,0,0,0,1,0
2,1,53,51191.46,5000.0,15,0.0976725414746912,1,0,0,0,1,0,0,0,0,0
0,6,48,8862.43,2752.01,0,0.3105254427961631,0,0,0,1,1,0,0,0,0,1
6,2,27,40005.06,5000.0,29,0.1249841895000282,0,1,0,0,0,0,0,0,1,1
3,1,49,7220.32,2356.06,17,0.3263096372459946,0,0,0,1,0,0,0,1,0,1
1,2,33,58113.95,5000.0,11,0.0860378618214731,0,1,0,0,0,1,0,0,0,1
0,1,46,11276.72,589.18,0,0.0522474620279655,0,0,1,0,0,0,0,1,0,0
2,2,39,11519.6,3737.4,18,0.3244383485537692,0,0,0,1,0,0,0,0,1,0
0,0,40,43194.63,5000.0,3,0.1157551297464522,1,0,0,0,0,0,1,0,0,0
2,5,28,43427.19,5000.0,11,0.1151352413084982,1,0,0,0,0,0,1,0,0,0
2,1,30,10320.52,1030.53,11,0.0998525268106645,0,1,0,0,0,0,1,0,0,0
0,1,43,74808.22,5000.0,1,0.0668375748012718,1,0,0,0,0,0,1,0,0,0
0,3,48,78327.38,5000.0,3,0.0638346386665812,0,1,0,0,1,0,0,0,0,0
2,2,29,62675.35,4140.35,12,0.0660602613308102,0,1,0,0,0,0,0,0,1,0
1,6,37,57471.8,5000.0,9,0.0869991891675569,1,0,0,0,0,0,0,0,1,0
2,5,24,28960.91,3476.64,11,0.120045951594753,1,0,0,0,0,1,0,0,0,1
1,2,44,11931.85,3149.53,17,0.2639599056307278,0,0,0,1,0,0,0,1,0,1
1,1,45,71080.98,5000.0,4,0.0703423053536966,0,1,0,0,0,1,0,0,0,0
2,2,26,9127.46,2702.33,22,0.2960659372925217,0,0,0,1,0,1,0,0,0,0
0,4,37,75477.69,5000.0,2,0.0662447406644268,0,1,0,0,1,0,0,0,0,0
3,5,25,6902.92,1892.98,15,0.2742288770549275,0,0,0,1,0,0,0,1,0,1
1,5,37,15093.22,5000.0,19,0.3312745722913997,0,0,1,0,0,0,1,0,0,1
1,2,44,14139.5,5000.0,11,0.3536192934686517,0,0,1,0,0,0,1,0,0,1
1,4,30,8267.38,1349.01,17,0.1631726133309464,0,0,0,1,1,0,0,0,0,1
2,6,47,19704.05,5000.0,14,0.2537549387054946,0,0,1,0,0,1,0,0,0,0
1,2,32,9638.5,4560.83,18,0.4731887741868548,0,0,0,1,0,1,0,0,0,1
2,2,45,60667.3,5000.0,12,0.0824167220232316,1,0,0,0,1,0,0,0,0,1
0,3,27,45619.19,5000.0,0,0.1096029982119366,1,0,0,0,0,0,0,0,1,1
2,4,48,10104.22,3691.79,11,0.3653711023710885,0,0,0,1,0,0,0,0,1,0
2,6,54,22749.26,5000.0,19,0.2197873689078238,0,0,1,0,0,0,0,1,0,1
0,6,47,14319.3,5000.0,3,0.3491790799829601,0,0,1,0,0,1,0,0,0,1
2,0,48,16839.6,4725.07,9,0.2805927694244519,0,0,1,0,0,0,0,0,1,0
1,6,26,70473.55,5000.0,6,0.0709486041216882,0,1,0,0,0,0,0,1,0,0
2,3,55,38573.44,5000.0,7,0.1296228700369995,0,1,0,0,0,0,1,0,0,1
2,5,33,10168.36,3592.94,11,0.3533450821961457,0,0,1,0,0,0,0,1,0,0
0,1,50,52961.14,5000.0,0,0.0944088439183899,1,0,0,0,1,0,0,0,0,0
2,5,39,16706.33,5000.0,16,0.2992877550006494,0,0,1,0,1,0,0,0,0,1
1,4,23,40773.17,5000.0,11,0.1226296606322245,0,1,0,0,0,0,1,0,0,1
0,5,28,18141.04,3677.87,2,0.202737549776639,0,0,1,0,0,0,0,0,1,1
2,2,19,40545.66,5000.0,11,0.1233177607665037,1,0,0,0,0,1,0,0,0,0
0,3,47,29870.87,5000.0,3,0.167387156785189,1,0,0,0,0,0,0,0,1,0
0,2,30,14083.42,2652.28,0,0.1883264150327122,0,0,1,0,1,0,0,0,0,0
0,3,20,5000.0,2251.11,0,0.450222,0,0,0,1,0,0,0,1,0,0
0,0,44,45814.78,5000.0,2,0.1091350869741162,0,1,0,0,0,0,1,0,0,0
0,6,47,80787.18,5000.0,0,0.0618910079544799,0,1,0,0,0,1,0,0,0,0
1,3,29,67897.79,5000.0,5,0.0736400993316571,0,1,0,0,1,0,0,0,0,0
0,3,35,39280.55,5000.0,3,0.1272894600508394,1,0,0,0,0,0,0,0,1,0
1,5,25,17534.77,5000.0,15,0.2851477378944805,0,0,1,0,0,0,0,0,1,0
0,4,58,74855.12,5000.0,3,0.0667956981432933,0,1,0,0,1,0,0,0,0,0
1,4,53,17603.53,3095.21,10,0.1758289388548774,0,0,1,0,0,0,1,0,0,1
1,5,24,61922.3,5000.0,6,0.0807463547058168,0,1,0,0,0,1,0,0,0,0
1,1,35,36066.69,5000.0,11,0.138632072973705,0,1,0,0,0,0,0,0,1,0
0,3,40,58671.81,5000.0,3,0.0852198014685417,1,0,0,0,0,1,0,0,0,0
1,6,38,30412.78,1069.84,14,0.0351773169042751,0,1,0,0,0,0,0,0,1,0
0,5,44,5010.61,1225.35,0,0.2445510626450671,0,0,0,1,0,0,1,0,0,1
1,3,27,11649.37,3457.27,7,0.2967774222983732,0,0,1,0,0,0,1,0,0,0
1,5,30,18850.11,5000.0,8,0.2652504415093599,0,0,1,0,0,0,0,1,0,0
0,1,54,73298.05,5000.0,0,0.0682146387250411,0,1,0,0,1,0,0,0,0,0
1,3,39,79244.22,5000.0,18,0.0630960844841428,0,1,0,0,0,0,0,1,0,1
1,5,44,11341.87,2761.63,18,0.2434898301602822,0,0,0,1,0,0,1,0,0,1
1,2,56,8580.34,222.78,15,0.0259640060883368,0,0,0,1,1,0,0,0,0,1
3,4,54,97001.43,5000.0,23,0.0515456318530561,0,1,0,0,0,0,1,0,0,1
2,5,41,16805.27,3950.51,11,0.2350756637649975,0,0,0,1,0,1,0,0,0,1
1,2,28,43484.71,5000.0,19,0.1149829445798304,1,0,0,0,0,0,1,0,0,1
2,5,38,8098.05,753.83,8,0.0930878421348349,0,0,1,0,0,0,0,0,1,0
3,1,57,12649.84,100.0,20,0.007905238327125,0,0,0,1,0,0,1,0,0,1
0,5,27,5070.27,1819.4,1,0.3588369061213702,0,0,0,1,0,0,1,0,0,0
0,3,40,42018.22,5000.0,2,0.1189959974506297,0,1,0,0,0,1,0,0,0,0
2,1,33,20827.54,5000.0,13,0.240066757763999,0,0,1,0,0,0,0,1,0,1
1,0,54,68354.72,5000.0,11,0.0731478382180484,0,1,0,0,0,0,0,1,0,0
2,2,52,64642.62,5000.0,16,0.0773483500514057,1,0,0,0,0,1,0,0,0,0
2,4,27,20069.83,4859.37,21,0.2421231271017243,0,0,1,0,0,0,0,1,0,1
0,3,44,19851.72,3052.95,5,0.1537876818734094,0,0,1,0,0,1,0,0,0,0
1,5,30,78313.98,5000.0,11,0.0638455611628983,0,1,0,0,1,0,0,0,0,0
0,1,21,42438.96,5000.0,2,0.117816270709744,0,1,0,0,0,0,0,1,0,0
1,6,59,72657.51,5000.0,13,0.068816010898254,1,0,0,0,0,0,1,0,0,0
0,1,58,22770.99,5000.0,0,0.2195776292554693,0,0,1,0,0,1,0,0,0,1
1,5,39,76640.48,4771.35,4,0.0622562645745433,0,1,0,0,1,0,0,0,0,0
1,3,33,5000.0,2025.46,20,0.405092,0,0,0,1,0,0,0,1,0,1
0,3,31,20593.59,5000.0,0,0.242793995607371,0,0,1,0,0,1,0,0,0,0
2,2,19,5619.45,2418.69,18,0.4304140084883752,0,0,0,1,0,0,0,1,0,0
0,0,55,47858.11,5000.0,1,0.1044755005995849,0,1,0,0,1,0,0,0,0,0
0,5,52,65188.53,5000.0,1,0.0767006097545074,1,0,0,0,0,0,1,0,0,0
1,1,50,17720.31,2206.4,17,0.1245124944202443,0,0,1,0,0,0,0,0,1,1
1,1,24,8362.21,3341.66,5,0.3996144559871135,0,0,1,0,0,1,0,0,0,1
2,3,21,19350.65,4270.24,15,0.2206768248095025,0,0,1,0,0,0,0,1,0,1
3,0,35,36101.3,5000.0,20,0.1384991676200025,0,1,0,0,0,0,0,0,1,1
2,4,19,37679.89,5000.0,18,0.132696778042611,1,0,0,0,0,0,0,0,1,1
3,6,43,22340.05,5000.0,13,0.2238132860042838,0,0,1,0,0,0,1,0,0,1
0,2,46,87710.27,5000.0,6,0.0570058671578596,0,1,0,0,0,0,1,0,0,0
2,6,50,74266.12,5000.0,18,0.067325450690032,0,1,0,0,0,1,0,0,0,1
1,0,47,11798.4,4266.93,14,0.3616532750203418,0,0,0,1,0,0,0,0,1,1
1,0,43,81872.65,5000.0,10,0.0610704551519952,0,1,0,0,0,0,1,0,0,0
1,5,26,9515.23,4431.41,15,0.4657175916924762,0,0,0,1,0,0,0,0,1,0
0,6,57,70671.43,5000.0,0,0.0707499480341631,1,0,0,0,0,0,0,0,1,0
2,2,55,17801.19,4429.95,11,0.2488569584392953,0,0,0,1,0,0,0,1,0,0
2,3,22,8280.33,3106.37,11,0.3751505072865453,0,0,1,0,0,0,1,0,0,0
1,1,39,79946.89,5000.0,24,0.0625415197514249,0,1,0,0,0,1,0,0,0,0
0,1,23,43315.74,2199.14,2,0.0507699972342617,1,0,0,0,1,0,0,0,0,0
1,0,41,75086.62,5000.0,12,0.066589759933261,0,1,0,0,0,0,0,0,1,0
2,6,58,29080.76,4456.15,14,0.1532336156276521,1,0,0,0,1,0,0,0,0,1
2,6,33,61840.02,5000.0,12,0.0808537901507793,1,0,0,0,0,1,0,0,0,0
2,1,50,9137.69,3947.52,13,0.432004149845311,0,0,1,0,1,0,0,0,0,0
1,2,22,25131.52,5000.0,7,0.198953346236121,0,1,0,0,0,0,1,0,0,0
1,1,29,54709.25,5000.0,8,0.0913922234357078,1,0,0,0,0,0,0,1,0,0
2,2,48,18246.69,5000.0,16,0.2740223021271255,0,0,1,0,0,1,0,0,0,1
1,3,56,10869.41,5000.0,4,0.4600065688938038,0,0,0,1,0,0,0,0,1,0
0,5,20,13460.45,3871.58,2,0.2876263423585392,0,0,1,0,0,0,0,1,0,0
1,6,34,71722.53,5000.0,0,0.0697131013086125,1,0,0,0,0,0,1,0,0,0
1,0,18,17792.95,3705.37,14,0.2082493347084097,0,0,1,0,0,0,0,0,1,0
0,6,21,70866.14,3265.79,2,0.0460839266820515,0,1,0,0,0,0,1,0,0,0
1,0,57,18598.53,5000.0,20,0.268838451210929,0,0,0,1,1,0,0,0,0,0
0,3,58,19617.4,2608.6,1,0.1329737885754483,0,0,1,0,1,0,0,0,0,0
0,5,37,8278.81,2967.12,1,0.3583993351701512,0,0,1,0,1,0,0,0,0,0
0,5,45,55645.74,5000.0,3,0.0898541379807331,0,1,0,0,0,0,0,0,1,0
0,1,21,17748.81,2929.28,3,0.165040923870389,1,0,0,0,0,0,0,1,0,0
2,0,48,46434.79,5000.0,18,0.1076778854819845,1,0,0,0,0,0,0,1,0,1
0,5,19,30831.94,1809.67,0,0.05869465236375,1,0,0,0,0,0,0,1,0,1
2,5,21,7028.37,1023.16,11,0.1455757167024502,0,0,0,1,0,0,0,1,0,0
5,6,29,38026.08,3348.67,21,0.0880624560827726,0,1,0,0,0,0,0,1,0,0
1,6,25,11160.2,5000.0,8,0.4480206447913119,0,0,0,1,0,0,0,1,0,0
1,1,33,50158.93,5000.0,11,0.0996831471484738,1,0,0,0,0,0,1,0,0,0
0,1,48,102698.86,5000.0,5,0.0486860321526451,0,1,0,0,1,0,0,0,0,0
1,0,48,84076.94,5000.0,13,0.0594693384416702,0,1,0,0,0,0,1,0,0,0
1,6,35,23683.85,5000.0,12,0.2111143247402766,0,0,1,0,0,1,0,0,0,1
0,5,30,13642.39,3835.82,2,0.2811692086210701,0,0,0,1,0,1,0,0,0,0
1,4,37,82591.29,5000.0,13,0.0605390713718117,0,1,0,0,0,1,0,0,0,0
0,3,21,44913.58,5000.0,2,0.1113249044053045,1,0,0,0,1,0,0,0,0,0
2,4,47,11490.19,2207.03,10,0.1920795043423999,0,0,1,0,0,0,0,0,1,0
1,0,19,11097.24,2852.7,15,0.2570639185959752,0,0,0,1,0,0,1,0,0,0
1,2,45,65122.23,5000.0,4,0.0767786975353884,0,1,0,0,1,0,0,0,0,0
0,2,18,5705.74,1594.05,1,0.2793765576419535,0,0,1,0,0,0,0,1,0,0
4,1,25,48078.53,5000.0,21,0.1039965240201811,1,0,0,0,0,1,0,0,0,0
0,5,31,46764.38,5000.0,4,0.1069189840643669,1,0,0,0,0,0,1,0,0,0
1,5,54,77465.38,5000.0,9,0.0645449618913635,1,0,0,0,0,0,1,0,0,0
0,5,48,20083.42,916.14,3,0.0456167326082908,0,0,1,0,0,0,0,0,1,0
1,5,59,12103.61,5000.0,12,0.4130998933376075,0,0,0,1,1,0,0,0,0,0
1,6,51,19114.47,5000.0,8,0.2615819324312942,0,0,1,0,0,1,0,0,0,0
3,1,39,14289.53,4600.74,16,0.3219658029340363,0,0,1,0,0,0,0,1,0,1
1,5,26,10177.31,4401.49,6,0.4324806849747133,0,0,1,0,0,0,1,0,0,1
2,0,45,12220.8,5000.0,19,0.4091385179366326,0,0,0,1,0,0,1,0,0,1
3,6,32,23019.42,5000.0,19,0.2172079053251559,0,1,0,0,0,0,0,0,1,1
0,3,27,8869.04,960.01,2,0.1082428312421637,0,0,0,1,0,1,0,0,0,1
3,6,24,10910.93,4270.38,14,0.3913855189246012,0,0,0,1,0,0,0,0,1,1
0,1,49,14457.1,5000.0,0,0.3458508276210305,0,0,0,1,0,0,1,0,0,1
0,5,53,9952.68,3863.02,0,0.3881386721968354,0,0,0,1,0,0,0,0,1,0
0,3,36,21508.07,5000.0,2,0.2324708818596926,0,0,1,0,0,0,0,1,0,1
2,5,51,36355.53,4089.86,15,0.1124962282216763,0,1,0,0,0,0,0,0,1,0
1,0,36,63315.43,1683.02,7,0.0265815141743489,0,1,0,0,0,1,0,0,0,0
0,5,43,8369.85,2312.78,0,0.2763227536933159,0,0,0,1,1,0,0,0,0,1
0,5,59,68797.48,5000.0,0,0.0726770806139992,1,0,0,0,0,0,0,0,1,0
0,5,25,78241.1,5000.0,2,0.0639050320100305,0,1,0,0,0,1,0,0,0,0
0,3,47,62540.48,5000.0,0,0.079948219137429,1,0,0,0,0,0,0,0,1,0
0,6,27,16491.55,3251.51,2,0.1971621830573839,0,0,1,0,0,1,0,0,0,0
0,2,46,65797.26,5000.0,0,0.0759910063124209,0,1,0,0,0,0,1,0,0,0
0,5,32,50008.35,5000.0,4,0.0999833027884343,0,1,0,0,0,0,0,1,0,0
0,4,55,56711.29,100.0,1,0.0017633173218242,1,0,0,0,0,0,0,1,0,0
2,6,38,15260.27,5000.0,13,0.3276482001956715,0,0,0,1,0,0,1,0,0,0
0,1,35,8823.6,3708.73,3,0.4203193707783671,0,0,1,0,0,1,0,0,0,0
1,6,42,48304.1,5000.0,6,0.103510882099035,0,1,0,0,0,0,1,0,0,1
0,6,22,81371.1,5000.0,2,0.0614468773311409,0,1,0,0,0,0,1,0,0,0
2,1,29,20716.95,2266.59,0,0.1094075141369748,0,0,1,0,1,0,0,0,0,1
0,1,31,11167.58,5000.0,1,0.4477245741691575,0,0,0,1,0,0,0,0,1,1
0,0,24,7088.77,2797.84,2,0.3946862431705359,0,0,1,0,0,0,1,0,0,0
1,5,20,9754.91,4185.59,15,0.4290752041792287,0,0,0,1,1,0,0,0,0,1
3,6,20,7535.19,2383.95,21,0.316375565845055,0,0,1,0,0,0,0,0,1,1
0,6,31,67696.67,5000.0,4,0.0738588766626187,0,1,0,0,1,0,0,0,0,0
0,1,26,40024.33,5000.0,2,0.1249240149678957,1,0,0,0,0,0,1,0,0,1
0,0,28,5000.0,582.27,2,0.116454,0,0,0,1,0,0,0,1,0,0
1,4,43,15166.89,5000.0,9,0.3296654752556391,0,0,1,0,1,0,0,0,0,0
0,4,51,62728.34,5000.0,0,0.0797087887229281,0,1,0,0,0,0,0,0,1,0
1,4,32,5000.0,2365.33,12,0.473066,0,0,0,1,0,0,1,0,0,0
1,0,24,40859.26,3418.37,10,0.0836620633853868,1,0,0,0,1,0,0,0,0,0
1,3,38,9518.62,966.49,20,0.1015367773899998,0,0,1,0,0,0,0,1,0,1
0,6,31,8712.19,997.96,5,0.1145475477463186,0,0,0,1,0,1,0,0,0,0
1,6,38,40997.1,5000.0,13,0.1219598459403226,0,1,0,0,0,0,0,1,0,0
4,3,56,15908.25,3977.59,11,0.2500331588955416,0,0,1,0,0,0,1,0,0,1
0,3,50,53421.04,5000.0,0,0.0935960812443935,1,0,0,0,0,1,0,0,0,0
0,3,23,20300.64,5000.0,1,0.2462976536700321,1,0,0,0,1,0,0,0,0,0
1,3,33,61091.79,2957.77,13,0.0484151798465882,1,0,0,0,0,0,0,1,0,0
2,0,47,78029.06,5000.0,11,0.0640786906826764,0,1,0,0,0,1,0,0,0,0
0,4,38,26718.13,5000.0,1,0.1871388454206937,0,1,0,0,0,0,0,1,0,0
3,3,50,97571.53,5000.0,27,0.0512444562466121,0,1,0,0,0,0,0,0,1,1
1,1,37,5745.47,1537.36,14,0.267577761262351,0,0,0,1,0,0,0,0,1,0
1,2,20,38470.94,5000.0,9,0.1299682305657205,0,1,0,0,0,0,1,0,0,1
1,0,23,37289.51,5000.0,8,0.134085966804069,0,1,0,0,0,0,1,0,0,0
3,4,27,9292.25,1834.04,9,0.1973730797169684,0,0,1,0,0,0,0,1,0,1
2,6,31,13089.28,3978.18,13,0.3039265719734011,0,0,0,1,0,0,0,1,0,0
